video_path,split
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8hGOOynn3ZU.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8hGOOynn3ZU.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8i7H-uSCQcc.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8KyS0FKbKfI.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8KyS0FKbKfI.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8mZZlnbmOYE.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8n6G3V3-Tk8.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8OckVmEZ8X8.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8OckVmEZ8X8.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8PXQ_5tUv74.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8qDKGnABATw.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8qDKGnABATw.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8QtlG5ujHyc.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8RObWRnyuG0.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8RVJqjILSD0.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8WXW8ODj44k.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8XBprf4NyOg.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8yFYvQ_kxW8.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8YQKwMdiaAE.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8YQKwMdiaAE.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\8ZHpqRJ39HA.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9-lptN92A68.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9-lptN92A68.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9-lptN92A68.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\99OBSlFjLXI.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9a-3LrB7cDI.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9cHxDnk6SUs.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9cj8rrj1wSk.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9cj8rrj1wSk.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9CPKW0sqR3E.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9Crw2RtrBcY.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9cxghgS9upg.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9DF_-PXbpkg.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9eNHxfOV2Kg.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9J-KIPMQmqk.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9KAqOrdiZ4I.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9lA-PGQcHBc.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9Lbj3wpwk-c.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9mM_0vrO3wc.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9n8dNi-ERQ0.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9n8dNi-ERQ0.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9NS6CgxJCGM.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9NS6CgxJCGM.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9RfE2-aTvaM.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9RfE2-aTvaM.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9UEBU_yiTPs.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9uMpKla2OQM.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9UWCHrG5mys.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9xJ0rFCU-OM.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9XqeGs2MMic.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9yZEb6bdxNY.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9yZEb6bdxNY.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9z5cV1ANYwE.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9z5cV1ANYwE.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9ZMIYSBYIh8.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9_6auSk_wkY.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9_yDcQcapu0.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\9_yDcQcapu0.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A0braVJH3Pw.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A1lbD_OCuj4.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A1lbD_OCuj4.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A29hMesGCEI.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A29hMesGCEI.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\a38rz5AIslE.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\a38rz5AIslE.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A3StIKMjn4k.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A3StIKMjn4k.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A4zSLp-1gps.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\a5NTqK367wo.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\a5NTqK367wo.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\a5tVPpLsaGc.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A7exx3pEPkE.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A7qb47cmxJo.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\A7ZNwKJzGpk.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\a84s1DYag-I.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\a84s1DYag-I.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\a97PXgrKSxo.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\a97PXgrKSxo.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\aaylz9A9K80.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\aaylz9A9K80.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ABWFQuPG1LA.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ADBzMIo1jd8.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AEqpMdMeMZA.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AFvUxDwJB84.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Af_F0IzHK6o.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Agg7z10B_iY.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Ah5PEPT4xbo.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Ahiq4zhmYco.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ai-RZb0ZpKI.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ai-RZb0ZpKI.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ai-RZb0ZpKI.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\aIh8DTa3RVg.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\aIh8DTa3RVg.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AjCI_w9Szks.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AJIphVRpYrg.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AJIphVRpYrg.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\aJjAtOC8AQU.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\aJjAtOC8AQU.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AlEqtGWa43g.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AlEqtGWa43g.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\aLvpOYqzErk.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AotbiNsU85A.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AotbiNsU85A.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ApPnsnIZozw.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ApPnsnIZozw.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\APqMkruLkoE.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\aqd4_4ga1fQ.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\aQVGVhcMBtE.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\aQVGVhcMBtE.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AQz6_ZpzGIE.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\As93GgkTdt4.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\As93GgkTdt4.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ASDpn9yOYAo.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ASDpn9yOYAo.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ask-ZFRztf8.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ask-ZFRztf8.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AT9kY7tP710.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AT9kY7tP710.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\auhe41Tf50M.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AvuWv3LLmrA.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\AWe6ZZUmlZw.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ax8wm9K41og.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Ay7bZ7Sgx9Q.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\B-OJ_xZILLg.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\b-qfeGqPd04.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\B3VQeeev0r0.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\B4ducm9sydg.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\b5uTy9czllM.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\b6eoqD1J_qU.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\b6eoqD1J_qU.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\B77ZCcCMrkM.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\b8GPFr11adA.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\b8GPFr11adA.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\B8kzwm6ZaUo.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\b9nbAAe8F7o.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\B9NSU6gQdRw.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bAxlTgobVHE.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bBqZyG-9ksM.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bBqZyG-9ksM.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BBSB9OJdb0Q.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Bbx88iJwZ5Q.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bcRPLKygrNk.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bcx6xr9Ja-8.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bcx6xr9Ja-8.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bDjqDn6susQ.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\be0DQawtVkE.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bEXDNfLBy1I.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bEXDNfLBy1I.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bEXDNfLBy1I.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BeyIfaH64xY.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BfTaDQvantk.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BgfYyUAoNPs.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bGLwxQ1lonQ.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Bije9nsMl7M.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bj9kSmBeQRg.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bj9kSmBeQRg.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BJpWi1qGp1A.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bkzgccBFztM.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BLc_GvsbI1U.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BLc_GvsbI1U.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BLc_GvsbI1U.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BLKXsX7-WIg.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bLOSPQ8MAC8.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bLOSPQ8MAC8.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BlvmREgt2C0.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BLwgxAWf7cg.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BmDClgdWlH4.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bmj4khBLUOs.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Bmn4YEhgBDY.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bN2IM-rqZlc.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bN2IM-rqZlc.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bN2IM-rqZlc.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bnM9Ow52x3o.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bnoPmV0_aIc.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Bo-mrL28d8M.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bPLhV0PGR50.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bPTYw89PzLM.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BS0wgLXqFgc.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bSeTNdOtK7I.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BSfClgoqf00.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BStHNKV820Q.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BStHNKV820Q.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bt-ev53zZWE.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\btcCanysQsw.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BuKzIqR4eBU.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BuKzIqR4eBU.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BV6Pqy4fSwc.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BWAEpai6FK0.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\BxdFQhBNZys.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bYXRyimxh7A.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Bz3Jx4QL_6Q.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bZAKBS9q0ZI.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\bzaOB8BoWPU.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\B_DeKthR_V0.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C-48U5oDuvw.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C-48U5oDuvw.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c-c6xhtIq84.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C0UMWrEJ2x0.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C23rns4ZCy8.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c2LeNguVNrI.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C2Y9Puk3Obk.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c3esnCQDoKc.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c3esnCQDoKc.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C3knX70mzxQ.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c3SQSM9OIsA.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C47tB5JmEqQ.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C47tB5JmEqQ.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C5qRszPK9HY.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C5qRszPK9HY.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c672aEuUa-g.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c672aEuUa-g.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c672aEuUa-g.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c70zW-HoZUA.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c7tczvW3_dQ.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c7tczvW3_dQ.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c7tczvW3_dQ.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\c8idT3lRnQ8.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C9W-AEBcQzo.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\C9W-AEBcQzo.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cA3KzjBNr4M.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cA43Gfcg0QA.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CbNAOLHByZQ.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Cdh_OCMZ4U8.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CdUYBux3Vn8.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CESTtNvDpww.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CFk4v2Kd5Ns.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CFK8ib0aWe8.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CGfr9jl8w4Y.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CGfr9jl8w4Y.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cgGCyBMdGrA.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cgp1OzTOq1o.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cgp1OzTOq1o.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cgT-3CHBmKs.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\ch2BcBv4SdQ.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cjbh1lfr43c.003.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cjbh1lfr43c.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cJs_LosR-u8.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cJs_LosR-u8.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Cl5jhuLQ9Dg.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cLaZxEf1nE4.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cLaZxEf1nE4.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\clMg72MI8rw.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cMLkNVKkaOQ.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cMLkNVKkaOQ.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\Cng72emlXAM.002.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cNGvJfbdI1o.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cnsvc0alWOA.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cNXnowQb7rs.000.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CO7vZjYF6Zk.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CO7vZjYF6Zk.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cpch8WDydcM.004.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CPtaCNonKlE.005.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cpzY1b6wJqs.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\CQMH9Qguuao.001.mp4,test
C:\Users\athas\Downloads\Chalearn\first-impressions\test\cQRFb-xa4Vc.001.mp4,test
